episode,timesteps,episode_reward,episode_length,success,collision,out_of_bounds
735,11528,-24.427368,55,0,0,1
736,11552,-18.690848,95,0,0,1
737,11552,-23.08342,16,0,0,1
738,11560,-23.614265,29,0,0,1
739,11560,-22.462741,7,0,0,1
740,11584,-22.147874,7,0,0,1
741,11584,-19.597506,4,0,0,1
742,11624,-23.723392,172,0,0,1
743,11632,-20.638484,9,0,0,1
744,11672,-22.314883,15,0,0,1
745,11672,-23.02694,11,0,0,1
746,11688,-19.109533,7,0,0,1
747,11720,-22.931513,12,0,0,1
748,11744,-23.032038,20,0,0,1
749,11752,-23.140362,24,0,0,1
750,11768,-22.339446,6,0,0,1
751,11768,-22.535476,12,0,0,1
752,11784,-19.724567,5,0,0,1
753,11784,-19.827808,4,0,0,1
754,11832,-15.846648,18,0,0,1
755,11840,-22.843769,44,0,0,1
756,11864,-20.496894,12,0,0,1
757,11896,-19.819345,14,0,0,1
758,11904,-18.220432,9,0,0,1
759,11920,-22.941823,19,0,0,1
760,11944,-22.651506,13,0,0,1
761,12000,-22.101955,7,0,0,1
762,12016,-22.438658,15,0,0,1
763,12016,-22.306835,14,0,0,1
764,12024,-19.346299,13,0,0,1
765,12032,-21.981447,4,0,0,1
766,12056,-24.455122,34,0,0,1
767,12072,-21.431281,6,0,0,1
768,12112,-22.556775,5,0,0,1
769,12120,-20.269382,11,0,0,1
770,12128,-20.706935,14,0,0,1
771,12128,-23.143793,33,0,0,1
772,12168,-24.896789,62,0,0,1
773,12192,-22.049423,9,0,0,1
774,12208,-22.072055,10,0,0,1
775,12208,-22.699886,24,0,0,1
776,12224,-21.918987,4,0,0,1
777,12256,-30.147505,112,0,0,1
778,12264,-17.458169,19,0,0,1
779,12264,-22.216982,12,0,0,1
780,12280,-21.869103,7,0,0,1
781,12296,-22.309711,5,0,0,1
782,12320,-22.824624,14,0,0,1
783,12336,-19.199685,16,0,0,1
784,12336,-22.960689,26,0,0,1
785,12352,-22.075471,9,0,0,1
786,12352,-22.38956,11,0,0,1
787,12360,-20.102049,38,0,1,0
788,12432,-22.938341,21,0,0,1
789,12440,-22.95254,13,0,0,1
790,12440,-19.323208,10,0,0,1
791,12440,-22.708395,11,0,0,1
792,12504,-22.571017,9,0,0,1
793,12520,-19.364693,25,0,0,1
794,12528,-22.755639,11,0,0,1
795,12568,-19.146038,8,0,0,1
796,12608,-22.518011,5,0,0,1
797,12624,-23.354416,23,0,0,1
798,12712,-23.662619,45,0,0,1
799,12712,-22.565889,13,0,0,1
800,12728,-23.078876,25,0,0,1
801,12760,-22.349478,4,0,0,1
802,12776,-20.811529,32,0,0,1
803,12792,-22.261532,10,0,0,1
804,12800,-23.857966,45,0,0,1
805,12800,-22.518011,5,0,0,1
806,12808,-25.988167,64,0,0,1
807,12840,-21.949122,5,0,0,1
808,12872,-19.809469,10,0,0,1
809,12904,-20.331628,4,0,0,1
810,12912,-22.12737,9,0,0,1
811,12928,-24.012939,38,0,0,1
812,12944,-22.468886,18,0,0,1
813,13000,-22.31681,12,0,0,1
814,13016,-22.50716,13,0,0,1
815,13072,-22.296506,7,0,0,1
816,13080,-21.942695,46,0,0,1
817,13096,-23.530649,36,0,0,1
818,13112,-17.5371,42,0,0,1
819,13168,-17.162451,28,0,1,0
820,13168,-19.961051,7,0,0,1
821,13184,-22.59357,11,0,0,1
822,13208,-22.804687,16,0,0,1
823,13240,-22.427082,7,0,0,1
824,13264,-27.346526,42,0,0,1
825,13280,-19.954261,14,0,0,1
826,13280,-23.20496,35,0,0,1
827,13344,-22.213467,8,0,0,1
828,13344,-20.879737,8,0,0,1
829,13376,-23.849327,38,0,0,1
830,13392,-27.42145,132,0,0,1
831,13408,-23.065729,25,0,0,1
832,13416,-23.606377,31,0,0,1
833,13416,-23.331058,22,0,0,1
834,13432,-19.473415,5,0,0,1
835,13464,-22.780491,11,0,0,1
836,13472,-22.325426,16,0,0,1
837,13488,-19.644093,9,0,0,1
838,13496,-23.193486,19,0,0,1
839,13504,-22.110604,11,0,0,1
840,13520,-22.197121,11,0,0,1
841,13600,-22.080372,10,0,0,1
842,13608,-22.625321,17,0,0,1
843,13608,-15.974831,18,0,0,1
844,13672,-23.232138,23,0,0,1
845,13688,-22.647134,10,0,0,1
846,13704,-23.075819,12,0,0,1
847,13720,-24.449896,57,0,0,1
848,13728,-23.088148,29,0,0,1
849,13760,-23.968456,44,0,0,1
850,13784,-23.164833,23,0,0,1
851,13840,-21.082175,10,0,0,1
852,13848,-23.141851,20,0,0,1
853,13872,-22.467532,18,0,0,1
854,13896,-22.706581,7,0,0,1
855,13904,-20.145032,25,0,0,1
856,13968,-22.995082,8,0,0,1
857,13968,-22.933881,23,0,0,1
858,14016,-16.402819,18,0,0,1
859,14024,-22.855102,7,0,0,1
860,14032,-23.39957,39,0,0,1
861,14056,-22.229711,3,0,0,1
862,14088,-22.425502,8,0,0,1
863,14112,-22.201805,12,0,0,1
864,14128,-23.259187,35,0,0,1
865,14144,-22.765023,22,0,0,1
866,14176,-16.095926,35,0,0,1
867,14224,-16.586832,12,0,0,1
868,14280,-23.101422,17,0,0,1
869,14296,-27.828371,78,0,0,1
870,14312,-22.691814,17,0,0,1
871,14352,-18.274544,5,0,0,1
872,14352,-22.309057,9,0,0,1
873,14360,-24.140155,31,0,0,1
874,14384,-23.645579,37,0,0,1
875,14400,-20.195859,13,0,0,1
876,14400,-19.522354,5,0,0,1
877,14432,-23.6376,47,0,0,1
878,14496,-22.667756,12,0,0,1
879,14496,-22.600476,18,0,0,1
880,14520,-23.408436,37,0,0,1
881,14552,-22.872951,15,0,0,1
882,14552,-22.352332,7,0,0,1
883,14552,-21.255041,131,0,0,1
884,14568,-21.993294,6,0,0,1
885,14576,-21.782766,28,0,0,1
886,14584,-19.808421,11,0,0,1
887,14592,-18.429787,24,0,0,1
888,14608,-21.972784,5,0,0,1
889,14624,-22.437261,9,0,0,1
890,14632,-20.054166,10,0,0,1
891,14632,-22.291186,5,0,0,1
892,14664,-22.015248,7,0,0,1
893,14696,-22.420811,18,0,0,1
894,14696,-22.697335,9,0,0,1
895,14696,-22.221793,8,0,0,1
896,14704,-23.568665,40,0,0,1
897,14736,-17.597186,13,0,0,1
898,14744,-21.414,6,0,0,1
899,14776,-22.414247,10,0,0,1
900,14792,-22.481675,7,0,0,1
901,14816,-22.153455,9,0,0,1
902,14840,-22.688512,18,0,0,1
903,14872,-22.095324,4,0,0,1
904,14880,-20.981476,8,0,0,1
905,14936,-22.575767,8,0,0,1
906,14944,-22.470192,19,0,0,1
907,14960,-22.884843,10,0,0,1
908,14968,-22.095324,4,0,0,1
909,14968,-19.576889,33,0,0,1
910,15024,-19.263129,10,0,0,1
911,15032,-16.573755,57,0,1,0
912,15088,-22.630103,15,0,0,1
913,15112,-24.495313,66,0,0,1
914,15112,-20.607146,11,0,0,1
915,15120,-22.715574,19,0,0,1
916,15120,-16.562968,57,0,1,0
917,15128,-20.227767,5,0,0,1
918,15152,-21.908996,4,0,0,1
919,15160,-21.978125,6,0,0,1
920,15168,-20.253893,17,0,0,1
921,15192,-23.188998,29,0,0,1
922,15200,-22.196787,9,0,0,1
923,15200,-22.596775,6,0,0,1
924,15232,-19.67049,8,0,0,1
925,15280,-22.641549,10,0,0,1
926,15288,-22.922706,21,0,0,1
927,15304,-22.818743,18,0,0,1
928,15304,-22.397821,13,0,0,1
929,15336,-20.425879,6,0,0,1
930,15336,-22.455156,13,0,0,1
931,15368,-22.583362,22,0,0,1
932,15368,-19.099705,4,0,0,1
933,15408,-23.35921,37,0,0,1
934,15408,-22.75127,13,0,0,1
935,15424,-22.239466,7,0,0,1
936,15440,-20.420397,4,0,0,1
937,15440,-20.527044,9,0,0,1
938,15440,-28.769565,83,0,0,1
939,15440,-21.800159,17,0,0,1
940,15496,-20.451187,27,0,0,1
941,15576,-22.66683,21,0,0,1
942,15584,-22.912623,18,0,0,1
943,15600,-22.900517,20,0,0,1
944,15608,-21.718714,23,0,0,1
945,15624,-20.479965,23,0,0,1
946,15640,-17.831734,7,0,0,1
947,15672,-24.217073,42,0,0,1
948,15672,-22.379322,6,0,0,1
949,15672,-21.681275,29,0,0,1
950,15688,-19.40744,11,0,0,1
951,15752,-19.927865,8,0,0,1
952,15760,-22.375493,11,0,0,1
953,15768,-22.668072,12,0,0,1
954,15840,-22.268907,11,0,0,1
955,15864,-16.598594,13,0,0,1
956,15872,-23.347265,37,0,0,1
957,15880,-22.205117,30,0,0,1
958,15888,-21.903695,6,0,0,1
959,15936,-23.947721,41,0,0,1
960,15944,-22.826638,22,0,0,1
961,15968,-24.54118,59,0,0,1
962,15968,-21.908996,4,0,0,1
963,15968,-22.768212,10,0,0,1
964,16008,-18.173791,16,0,0,1
965,16024,-18.952404,10,0,0,1
966,16040,-26.504929,46,0,0,1
967,16056,-22.123648,11,0,0,1
968,16064,-20.847839,7,0,0,1
969,16064,-23.447902,24,0,0,1
970,16072,-22.008466,6,0,0,1
971,16104,-22.852509,17,0,0,1
972,16112,-22.179539,9,0,0,1
973,16128,-22.554431,9,0,0,1
974,16144,-22.156256,10,0,0,1
975,16152,-23.121932,36,0,0,1
976,16176,-19.696306,9,0,0,1
977,16192,-19.270519,8,0,0,1
978,16224,-18.035202,9,0,0,1
979,16232,-23.165194,33,0,0,1
980,16256,-23.037857,18,0,0,1
981,16296,-22.591687,19,0,0,1
982,16296,-23.215574,29,0,0,1
983,16304,-22.925586,16,0,0,1
984,16312,-22.284178,15,0,0,1
985,16336,-22.333684,14,0,0,1
986,16336,-22.37766,5,0,0,1
987,16352,-23.592186,35,0,0,1
988,16392,-19.192055,17,0,0,1
989,16392,-21.949122,5,0,0,1
990,16424,-18.880543,11,0,0,1
991,16448,-22.03401,7,0,0,1
992,16448,-20.681347,7,0,0,1
993,16448,-22.661954,19,0,0,1
994,16480,-22.264539,7,0,0,1
995,16576,-23.159413,30,0,0,1
996,16616,-22.2368,17,0,0,1
997,16632,-23.459304,41,0,0,1
998,16656,-21.852782,26,0,0,1
999,16704,-23.128359,32,0,0,1
1000,16712,-22.142266,7,0,0,1
1001,16728,-22.300202,12,0,0,1
1002,16768,-22.083798,7,0,0,1
1003,16768,-23.686641,40,0,0,1
1004,16768,-27.681474,57,0,0,1
1005,16784,-22.773315,21,0,0,1
1006,16800,-22.027874,4,0,0,1
1007,16808,-17.055465,72,0,1,0
1008,16808,-21.948996,5,0,0,1
1009,16856,-22.881217,19,0,0,1
1010,16856,-22.126794,7,0,0,1
1011,16936,-23.114095,26,0,0,1
1012,16936,-22.197879,10,0,0,1
1013,16968,-24.117368,49,0,0,1
1014,16992,-23.235566,23,0,0,1
1015,17032,-22.216306,12,0,0,1
1016,17048,-22.866963,24,0,0,1
1017,17104,-23.617859,37,0,0,1
1018,17128,-17.311155,12,0,0,1
1019,17136,-22.372396,11,0,0,1
1020,17136,-23.732673,46,0,0,1
1021,17176,-22.266578,5,0,0,1
1022,17184,-23.247085,24,0,0,1
1023,17264,-23.486342,37,0,0,1
1024,17272,-22.437695,18,0,0,1
1025,17288,-23.093071,19,0,0,1
1026,17296,-23.520637,45,0,0,1
1027,17320,-22.55474,17,0,0,1
1028,17328,-22.131646,4,0,0,1
1029,17408,-22.383261,17,0,0,1
1030,17416,-22.676787,16,0,0,1
1031,17488,-22.807805,20,0,0,1
1032,17528,-21.949122,5,0,0,1
1033,17560,-22.68107,19,0,0,1
1034,17568,-22.869476,19,0,0,1
1035,17592,-24.54662,61,0,0,1
1036,17616,-22.068169,7,0,0,1
1037,17632,-23.827907,46,0,0,1
1038,17640,-18.187539,6,0,0,1
1039,17712,-18.247381,67,0,0,1
1040,17736,-19.159944,21,0,0,1
1041,17744,-26.805629,120,0,0,1
1042,17752,-22.467951,15,0,0,1
1043,17760,-22.074627,6,0,0,1
1044,17768,-17.117386,19,0,0,1
1045,17784,-23.710959,32,0,0,1
1046,17824,-22.095916,8,0,0,1
1047,17856,-18.525208,15,0,0,1
1048,17864,-19.940257,10,0,0,1
1049,17888,-19.827808,4,0,0,1
1050,17904,-22.12931,10,0,0,1
1051,17920,-23.365119,19,0,0,1
1052,17944,-22.00624,5,0,0,1
1053,18016,-20.113273,9,0,0,1
1054,18040,-22.591377,90,0,0,1
1055,18096,-17.131004,57,0,1,0
1056,18152,-22.212722,7,0,0,1
1057,18192,-23.861655,41,0,0,1
1058,18224,-19.577937,26,0,0,1
1059,18296,-25.439225,69,0,0,1
1060,18328,-25.365972,72,0,0,1
1061,18344,-22.469956,15,0,0,1
1062,18392,-22.494328,8,0,0,1
1063,18400,-14.172034,31,0,0,1
1064,18408,-21.488544,8,0,0,1
1065,18424,-21.913908,48,0,0,1
1066,18424,-24.273643,63,0,0,1
1067,18456,-22.764782,20,0,0,1
1068,18480,-22.503676,7,0,0,1
1069,18592,-22.458687,17,0,0,1
1070,18600,-25.448235,89,0,0,1
1071,18608,-23.316931,25,0,0,1
1072,18624,-23.634266,29,0,0,1
1073,18712,-18.257038,14,0,0,1
1074,18728,-23.484992,41,0,0,1
1075,18776,-21.982297,8,0,0,1
1076,18800,-23.375969,40,0,0,1
1077,18800,-17.843741,22,0,0,1
1078,18816,-17.909135,49,0,1,0
1079,18864,-20.343231,84,0,1,0
1080,18896,-22.326848,12,0,0,1
1081,18904,-19.019732,5,0,0,1
1082,18936,-22.514519,15,0,0,1
1083,18944,-22.767995,21,0,0,1
1084,19000,-21.486466,8,0,0,1
1085,19008,-24.416821,50,0,0,1
1086,19064,-22.745554,15,0,0,1
1087,19072,-22.357651,9,0,0,1
1088,19080,-14.452412,23,0,0,1
1089,19120,-23.351351,40,0,0,1
1090,19120,-22.637274,14,0,0,1
1091,19160,-22.133401,10,0,0,1
1092,19168,-22.21491,12,0,0,1
1093,19224,-23.717912,40,0,0,1
1094,19248,-22.685568,11,0,0,1
1095,19264,-22.616984,18,0,0,1
1096,19328,-22.270112,8,0,0,1
1097,19328,-23.831978,33,0,0,1
1098,19384,-23.419473,27,0,0,1
1099,19392,-25.903952,100,0,0,1
1100,19392,-22.627702,18,0,0,1
1101,19424,-21.078669,87,0,1,0
1102,19560,-22.674307,21,0,0,1
1103,19648,-21.099551,28,0,0,1
1104,19696,-23.516046,17,0,0,1
1105,19728,-16.247857,76,0,0,1
1106,19736,-22.225315,11,0,0,1
1107,19744,-25.00481,52,0,0,1
1108,19808,-22.299021,9,0,0,1
1109,19808,-22.780029,8,0,0,1
1110,19880,-20.349414,9,0,0,1
1111,19896,-24.76648,71,0,0,1
1112,19920,-22.83789,24,0,0,1
1113,19952,-22.096526,9,0,0,1
1114,19960,-19.724567,5,0,0,1
1115,19984,-22.095324,4,0,0,1
1116,19992,-22.388177,12,0,0,1
1117,20000,-19.06642,24,0,0,1
1118,20032,-21.917096,9,0,0,1
1119,20056,-26.104756,104,0,0,1
1120,20056,-19.146396,8,0,0,1
1121,20104,-25.64632,89,0,0,1
1122,20104,-23.754501,51,0,0,1
1123,20120,-22.988623,17,0,0,1
1124,20152,-19.1884,12,0,0,1
1125,20160,-22.308412,13,0,0,1
1126,20192,-19.597506,4,0,0,1
1127,20192,-22.80589,11,0,0,1
1128,20208,-22.670662,22,0,0,1
1129,20224,-19.289603,28,0,0,1
1130,20248,-19.768053,7,0,0,1
1131,20272,-18.931183,10,0,0,1
1132,20296,-16.603411,9,0,0,1
1133,20296,-17.306363,24,0,0,1
1134,20320,-23.188936,25,0,0,1
1135,20368,-17.966322,27,0,0,1
1136,20384,-22.837179,11,0,0,1
1137,20464,-22.984191,27,0,0,1
1138,20496,-19.827808,4,0,0,1
1139,20608,-17.984823,36,0,0,1
1140,20760,-24.495602,69,0,0,1
1141,20776,-22.759802,21,0,0,1
1142,20824,-6.669037,180,0,0,0
1143,20856,-24.812489,73,0,0,1
1144,20880,-17.153161,62,0,1,0
1145,20944,-22.748352,23,0,0,1
1146,20976,-22.675479,15,0,0,1
1147,20992,-16.999453,62,0,1,0
1148,21040,-25.427137,93,0,0,1
1149,21048,-23.50984,21,0,0,1
1150,21080,-23.105489,17,0,0,1
1151,21088,-23.430653,39,0,0,1
1152,21096,-22.357679,13,0,0,1
1153,21096,-22.18055,6,0,0,1
1154,21136,-25.904068,96,0,0,1
1155,21224,-22.596187,18,0,0,1
1156,21240,-23.137945,18,0,0,1
1157,21248,-22.847476,26,0,0,1
1158,21256,-19.617804,54,0,0,1
1159,21328,-23.49738,44,0,0,1
1160,21400,-20.15494,38,0,1,0
1161,21408,-18.550537,19,0,0,1
1162,21416,-19.976602,21,0,0,1
1163,21432,-23.133285,24,0,0,1
1164,21456,-18.997557,5,0,0,1
1165,21480,-20.357013,10,0,0,1
1166,21568,-22.669219,14,0,0,1
1167,21576,-24.606178,55,0,0,1
1168,21584,-23.070011,19,0,0,1
1169,21680,-18.880058,74,0,0,1
1170,21744,-13.633356,52,0,0,1
1171,21768,-22.930234,25,0,0,1
1172,21768,-19.118858,45,0,0,1
1173,21776,-24.861394,69,0,0,1
1174,21808,-22.153989,5,0,0,1
1175,21824,-23.003979,30,0,0,1
1176,21832,-20.053375,11,0,0,1
1177,21880,-23.135327,25,0,0,1
1178,21896,-22.452016,16,0,0,1
1179,21912,-19.283252,42,0,1,0
1180,21936,-22.963086,16,0,0,1
1181,21960,-20.716541,10,0,0,1
1182,21968,-17.415227,9,0,0,1
1183,22120,-23.129575,36,0,0,1
1184,22128,-23.674081,44,0,0,1
1185,22144,-17.39882,22,0,0,1
1186,22152,-21.908996,4,0,0,1
1187,22192,-21.00265,35,0,0,1
1188,22240,-20.445736,6,0,0,1
1189,22240,-23.590782,35,0,0,1
1190,22280,-23.966718,43,0,0,1
1191,22336,-22.763873,23,0,0,1
1192,22368,-18.60835,111,0,1,0
1193,22392,-22.111092,7,0,0,1
1194,22400,-17.595397,20,0,0,1
1195,22432,-18.735733,38,0,0,1
1196,22432,-23.749064,36,0,0,1
1197,22440,-22.826274,9,0,0,1
1198,22480,-23.412421,11,0,0,1
1199,22496,-22.272001,12,0,0,1
1200,22496,-23.259958,27,0,0,1
1201,22536,-22.364097,13,0,0,1
1202,22552,-14.655828,39,0,0,1
1203,22616,-22.156894,10,0,0,1
1204,22656,-22.62607,13,0,0,1
1205,22728,-22.226018,9,0,0,1
1206,22744,-14.914065,33,0,0,1
1207,22864,-24.317392,54,0,0,1
1208,22864,-22.700507,15,0,0,1
1209,22904,-19.247642,5,0,0,1
1210,22952,-19.900907,11,0,0,1
1211,22968,-17.660309,30,0,0,1
1212,22976,-27.639223,144,0,0,1
1213,22976,-24.571189,67,0,0,1
1214,22992,-21.868787,5,0,0,1
1215,23000,-24.405059,63,0,0,1
1216,23016,-21.962843,6,0,0,1
1217,23064,-25.002159,71,0,0,1
1218,23088,-22.600766,14,0,0,1
1219,23096,-17.127737,12,0,0,1
1220,23112,-24.462271,62,0,0,1
1221,23120,-18.553368,16,0,0,1
1222,23128,-16.728474,28,0,1,0
1223,23240,-22.37595,16,0,0,1
1224,23320,-23.385764,29,0,0,1
1225,23320,-23.628757,43,0,0,1
1226,23360,-17.578006,15,0,0,1
1227,23384,-23.727677,36,0,0,1
1228,23400,-21.48609,42,0,0,1
1229,23440,-21.076507,10,0,0,1
1230,23504,-20.830089,8,0,0,1
1231,23504,-22.389228,15,0,0,1
1232,23576,-22.40774,9,0,0,1
1233,23576,-22.874154,9,0,0,1
1234,23664,-23.325306,43,0,0,1
1235,23672,-24.83188,68,0,0,1
1236,23720,-25.439729,88,0,0,1
1237,23800,-22.184546,10,0,0,1
1238,23840,-22.968539,21,0,0,1
1239,23840,-24.490742,55,0,0,1
1240,23904,-24.958105,73,0,0,1
1241,23912,-19.124166,9,0,0,1
1242,23920,-22.705079,15,0,0,1
1243,23984,-21.184885,51,0,0,1
1244,23992,-22.442261,9,0,0,1
1245,24000,-24.200108,53,0,0,1
1246,24032,-18.08139,46,0,0,1
1247,24056,-16.997706,27,0,0,1
1248,24072,-22.831467,21,0,0,1
1249,24080,-18.111522,10,0,0,1
1250,24168,-22.319561,11,0,0,1
1251,24272,-21.373139,144,0,0,1
1252,24312,-20.204694,41,0,1,0
1253,24320,-20.48013,6,0,0,1
1254,24344,-19.19157,36,0,0,1
1255,24400,-23.664466,41,0,0,1
1256,24424,-23.886242,49,0,0,1
1257,24432,-19.828653,15,0,0,1
1258,24448,-16.471017,67,0,1,0
1259,24472,-22.183626,9,0,0,1
1260,24496,-22.303443,9,0,0,1
1261,24584,-22.14708,11,0,0,1
1262,24624,-18.160761,19,0,0,1
1263,24632,-20.442412,80,0,0,1
1264,24664,-24.399359,62,0,0,1
1265,24672,-23.564854,41,0,0,1
1266,24688,-22.641821,13,0,0,1
1267,24776,-23.256602,57,0,0,1
1268,24800,-19.773928,14,0,0,1
1269,24880,-22.760998,27,0,0,1
1270,24920,-24.104285,59,0,0,1
1271,25040,-22.664108,20,0,0,1
1272,25136,-16.903995,64,0,1,0
1273,25136,-23.905734,42,0,0,1
1274,25200,-17.460498,8,0,0,1
1275,25280,-25.184873,81,0,0,1
1276,25336,-22.902309,17,0,0,1
1277,25368,-21.913788,74,0,0,1
1278,25392,-19.372917,59,0,0,1
1279,25392,-23.34856,32,0,0,1
1280,25400,-19.540078,4,0,0,1
1281,25424,-20.156755,124,0,0,1
1282,25448,-20.335338,97,0,0,1
1283,25488,-22.489968,12,0,0,1
1284,25640,-23.533001,31,0,0,1
1285,25696,-20.592325,34,0,0,1
1286,25784,-24.067864,56,0,0,1
1287,25864,-20.760601,47,0,0,1
1288,25880,-15.216869,23,0,0,1
1289,25904,-20.291762,63,0,0,1
1290,25936,-21.972811,7,0,0,1
1291,25984,-24.450593,67,0,0,1
1292,26000,-19.63068,45,0,0,1
1293,26008,-23.133053,28,0,0,1
1294,26024,-19.476492,5,0,0,1
1295,26048,-22.510197,6,0,0,1
1296,26184,-20.87387,31,0,0,1
1297,26200,-23.36223,37,0,0,1
1298,26216,-16.927703,21,0,0,1
1299,26256,-24.939753,152,0,0,1
1300,26296,-20.030231,36,0,0,1
1301,26368,-22.970698,136,0,0,1
1302,26416,-22.672085,25,0,0,1
1303,26464,-18.351177,33,0,1,0
1304,26472,-24.860397,76,0,0,1
1305,26480,-22.927946,37,0,0,1
1306,26488,-14.2004,29,0,0,1
1307,26656,-22.749239,23,0,0,1
1308,26672,-16.807662,32,0,0,1
1309,26816,-22.484907,20,0,0,1
1310,26840,-25.544801,68,0,0,1
1311,26864,-24.010484,48,0,0,1
1312,26904,-19.646003,5,0,0,1
1313,26912,-19.688825,12,0,0,1
1314,26936,-11.254406,59,0,0,1
1315,26944,-18.831658,115,0,1,0
1316,26960,-19.84444,7,0,0,1
1317,26968,-17.923129,75,0,1,0
1318,26976,-23.411058,38,0,0,1
1319,27000,-22.097007,8,0,0,1
1320,27016,-22.330798,5,0,0,1
1321,27056,-18.974007,5,0,0,1
1322,27064,-18.222877,19,0,0,1
1323,27112,-11.122955,78,0,1,0
1324,27112,-22.481085,14,0,0,1
1325,27152,-19.113382,24,0,0,1
1326,27160,-22.045698,6,0,0,1
1327,27192,-20.637307,10,0,0,1
1328,27256,-22.545547,12,0,0,1
1329,27280,-24.285053,55,0,0,1
1330,27280,-20.386534,16,0,0,1
1331,27304,-22.77781,14,0,0,1
1332,27312,-22.012803,4,0,0,1
1333,27328,-20.970175,6,0,0,1
1334,27352,-23.863246,36,0,0,1
1335,27472,-17.61588,18,0,0,1
1336,27472,-21.351831,52,0,0,1
1337,27480,-22.803863,22,0,0,1
1338,27544,-22.218119,9,0,0,1
1339,27584,-24.942682,77,0,0,1
1340,27616,-23.688544,38,0,0,1
1341,27632,-22.100728,11,0,0,1
1342,27688,-17.356565,54,0,1,0
1343,27704,-22.978452,29,0,0,1
1344,27728,-24.171276,47,0,0,1
1345,27752,-18.250999,8,0,0,1
1346,27792,-17.306047,20,0,0,1
1347,27808,-22.97195,24,0,0,1
1348,27888,-16.820341,23,0,0,1
1349,27896,-18.136992,52,0,0,1
1350,27896,-26.553173,119,0,0,1
1351,27904,-19.562539,12,0,0,1
1352,27968,-22.59882,9,0,0,1
1353,27968,-20.029991,27,0,0,1
1354,27968,-16.986035,8,0,0,1
1355,27992,-20.298413,33,0,0,1
1356,28072,-22.582163,22,0,0,1
1357,28088,-23.430607,37,0,0,1
1358,28096,-22.672847,16,0,0,1
1359,28152,-22.148041,10,0,0,1
1360,28160,-22.49289,9,0,0,1
1361,28232,-22.686334,17,0,0,1
1362,28296,-23.482032,41,0,0,1
1363,28320,-19.076695,41,0,0,1
1364,28336,-21.107928,5,0,0,1
1365,28392,-23.395245,29,0,0,1
1366,28472,-19.860278,63,0,0,1
1367,28496,-15.356795,22,0,0,1
1368,28592,-22.791661,15,0,0,1
1369,28656,-18.673469,33,0,0,1
1370,28704,-26.288097,102,0,0,1
1371,28792,-21.161875,17,0,0,1
1372,28848,-23.636622,32,0,0,1
1373,28864,-24.706101,66,0,0,1
1374,28864,-18.595922,79,0,1,0
1375,28880,-15.360838,48,0,0,1
1376,28920,-18.700454,7,0,0,1
1377,28944,-22.399134,8,0,0,1
1378,29000,-22.440476,10,0,0,1
1379,29024,-15.664227,10,0,0,1
1380,29024,-7.344346,180,0,0,0
1381,29056,-26.560374,113,0,0,1
1382,29160,-15.093438,17,0,0,1
1383,29176,-16.230128,22,0,0,1
1384,29208,-24.09907,52,0,0,1
1385,29344,-16.631771,23,0,0,1
1386,29464,-17.023882,55,0,0,1
1387,29464,-10.59935,51,0,1,0
1388,29632,-18.543914,98,0,0,1
1389,29632,-17.497482,57,0,1,0
1390,29648,-23.09948,23,0,0,1
1391,29656,-22.672438,24,0,0,1
1392,29776,-20.857078,16,0,0,1
1393,29840,-23.054448,26,0,0,1
1394,29864,-27.557097,145,0,0,1
1395,30016,-19.931277,101,0,1,0
1396,30024,-26.772037,145,0,0,1
1397,30088,-16.08776,57,0,1,0
1398,30096,-18.19824,10,0,0,1
1399,30128,-23.3383,33,0,0,1
1400,30160,-23.694015,48,0,0,1
1401,30272,-14.481289,54,0,0,1
1402,30312,-22.936691,23,0,0,1
1403,30336,-10.360829,85,0,1,0
1404,30464,-19.563931,38,0,0,1
1405,30472,-18.196776,47,0,0,1
1406,30560,-16.355071,59,0,0,1
1407,30568,-23.757899,37,0,0,1
1408,30608,-22.654159,18,0,0,1
1409,30616,-22.483525,159,0,0,1
1410,30688,-22.831826,27,0,0,1
1411,30720,-16.410743,19,0,0,1
1412,30920,-16.043167,25,0,1,0
1413,30976,-19.538768,7,0,0,1
1414,31040,-23.069364,91,0,1,0
1415,31072,-24.533944,57,0,0,1
1416,31112,-17.085486,69,0,0,1
1417,31160,-17.161888,11,0,0,1
1418,31176,-18.826451,105,0,1,0
1419,31280,-21.180176,15,0,0,1
1420,31288,-20.278293,31,0,0,1
1421,31296,-13.345372,86,0,0,1
1422,31336,-18.147539,5,0,0,1
1423,31352,-16.8186,22,0,0,1
1424,31384,-19.020435,51,0,0,1
1425,31432,-20.761614,10,0,0,1
1426,31464,-7.710933,180,0,0,0
1427,31504,-19.558836,102,0,0,1
1428,31536,-18.796772,19,0,0,1
1429,31552,-23.901331,55,0,0,1
1430,31560,-23.274439,34,0,0,1
1431,31584,-20.227273,10,0,0,1
1432,31600,-23.2465,21,0,0,1
1433,31800,-24.582921,65,0,0,1
1434,31808,-23.10842,31,0,0,1
1435,31872,-19.616852,67,0,0,1
1436,31952,-17.094595,61,0,1,0
1437,31960,-22.917765,20,0,0,1
1438,32184,-25.343495,75,0,0,1
1439,32216,-15.211836,83,0,0,1
1440,32256,-27.652551,82,0,0,1
1441,32256,-17.313202,56,0,0,1
1442,32320,-17.863994,8,0,0,1
1443,32344,-22.820134,11,0,0,1
1444,32352,-19.310687,50,0,0,1
1445,32360,-19.860418,5,0,0,1
